clade_name	DoBa00000002MP	DoBa00000005MP	DoBa00000001MP	DoBa00000007MP	DoBa00000004MP	DoBa00000008MP	DoBa00000006MP	DoBa00000003MP	DoBa00000010MP	DoBa00000009MP	DoBa00000014MP	DoBa00000011MP	DoBa00000018MP	DoBa00000013MP	DoBa00000012MP	DoBa00000015MP	DoBa00000016MP	DoBa00000017MP	DoBa00000022MP	DoBa00000025MP	DoBa00000020MP	DoBa00000026MP	DoBa00000019MP	DoBa00000021MP	DoBa00000024MP	DoBa00000023MP	DoBa00000032MP	DoBa00000034MP	DoBa00000035MP	DoBa00000027MP	DoBa00000031MP	DoBa00000033MP	DoBa00000030MP	DoBa00000028MP	DoBa00000029MP	DoBa00000038MP	DoBa00000037MP	DoBa00000036MP	DoBa00000042MP	DoBa00000041MP	DoBa00000043MP	DoBa00000040MP	DoBa00000039MP	DoBa00000049MP	DoBa00000047MP	DoBa00000048MP	DoBa00000044MP	DoBa00000046MP	DoBa00000045MP	DoBa00000054MP	DoBa00000050MP	DoBa00000055MP	DoBa00000052MP	DoBa00000058MP	DoBa00000056MP	DoBa00000053MP	DoBa00000057MP	DoBa00000051MP	DoBa00000060MP	DoBa00000061MP	DoBa00000059MP	DoBa00000066MP	DoBa00000063MP	DoBa00000065MP	DoBa00000062MP	DoBa00000064MP	DoBa00000070MP	DoBa00000069MP	DoBa00000068MP	DoBa00000067MP	DoBa00000073MP	DoBa00000075MP	DoBa00000071MP	DoBa00000078MP	DoBa00000077MP	DoBa00000079MP	DoBa00000074MP	DoBa00000072MP	DoBa00000080MP	DoBa00000081MP	DoBa00000076MP	DoBa00000082MP	DoBa00000083MP	DoBa00000084MP	DoBa00000085MP	PaPr00000007MP	PaPr00000002MP	PaPr00000001MP	PaPr00000020MP	PaPr00000017MP	PaPr00000012MP	PaPr00000018MP	PaPr00000019MP	PaPr00000011MP	PaPr00000022MP	PaPr00000031MP	PaPr00000043MP	PaPr00000041MP	PaPr00000036MP	PaPr00000042MP	PaPr00000035MP	PaPr00000051MP	PaPr00000046MP	PaPr00000052MP	PaPr00000053MP	PaPr00000045MP	PaPr00000057MP	PaPr00000056MP	PaPr00000072MP	PaPr00000070MP	PaPr00000071MP	PaPr00000064MP	PaPr00000080MP	PaPr00000075MP	PaPr00000081MP	PaPr00000074MP	PaPr00000085MP	PaPr00000092MP	PaPr00000091MP	PaPr00000088MP	PaPr00000094MP	PaPr00000105MP	PaPr00000099MP	PaPr00000104MP	PaPr00000098MP	PaPr00000114MP	PaPr00000108MP	PaPr00000113MP	PaPr00000107MP	PaPr00000125MP	PaPr00000122MP	PaPr00000117MP	PaPr00000123MP	PaPr00000124MP	PaPr00000116MP	PaPr00000134MP	PaPr00000132MP	PaPr00000127MP	PaPr00000133MP	PaPr00000126MP	PaPr00000145MP	PaPr00000142MP	PaPr00000137MP	PaPr00000143MP	PaPr00000144MP	PaPr00000136MP	PaPr00000147MP	PaPr00000146MP	PaPr00000160MP	PaPr00000154MP	PaPr00000159MP	PaPr00000153MP	PaPr00000171MP	PaPr00000168MP	PaPr00000163MP	PaPr00000169MP	PaPr00000170MP	PaPr00000162MP	PaPr00000178MP	PaPr00000173MP	PaPr00000172MP	PaPr00000189MP	PaPr00000183MP	PaPr00000188MP	PaPr00000182MP	PAPR00000253MP	PaPr00000197MP	PaPr00000192MP	PaPr00000198MP	PaPr00000199MP	PAPR00000254MP	PaPr00000206MP	PaPr00000201MP	PaPr00000207MP	PaPr00000208MP	PaPr00000200MP	PaPr00000263MP	PaPr00000215MP	PaPr00000210MP	PAPR00000255MP	PaPr00000209MP	PaPr00000217MP	PaPr00000216MP	PaPr00000229MP	PaPr00000224MP	PaPr00000223MP	PaPr00000266MP	PaPr00000237MP	PaPr00000232MP	PAPR00000258MP	PAPR00000259MP	PaPr00000231MP	PaPr00000244MP	PaPr00000239MP	PAPR00000260MP	PAPR00000261MP	PaPr00000238MP	PaPr00000246MP	PaPr00000245MP
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacterales|f__Enterobacteriaceae|g__Klebsiella|s__Klebsiella_grimontii|t__SGB10120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB6153	0	0	0	0	0	0	0	0	0	0	0	0	0.4657785814752181	0.0161801042376631	0.0688147102670323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2772650329164672	0	0.0906595218589804	3.818035187809102	0.5634584930518415	0.6009932531565497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6222297728814978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1011210464184281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9957076227778674	0.9092733629061418	0	0	0	0.0321308173566465	0.0399213334256961	0	0	0	0	0.0155113479432967	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Oscillospiraceae|g__Ruminococcus|s__Ruminococcus_sp_AF13_28|t__SGB4834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247030715657832	0.0130467804465102	0.2085983107984157	0.0431930873044248	0.0947873155590273	0.0770156697704393	0.0548563274657349	0.0258656901098287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252397849922394	0	0.0461374296601485	0.0082630062439652	0.0889499131403748	0	0	0.0496422711883455	0.0242904391258704	0.1431880918779646	0	0	0	0	0.008073618994289	0	0	0	0	0	0	0	0	0	0.0707877151876844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.67112528553266	0.4839770531533453	1.4561010831816106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6917963359677042	0	0	0	0	0	0	0	0	0	0	0	15.117760748042924	0	0	0	0	0	0	0	0	0.2009073059491152	0	0	0	0	0	0	0	0	0	0.4237298880904633	0.7695119267490288	0	0	0	0	0	0.0996004738110782	0	0.6078269411928047	0.0274552893601877	1.3054939938960357	0	0.226370452340802	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Latilactobacillus|s__Latilactobacillus_sakei|t__SGB7248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9190199474120355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2007216529815723	0	0	0	0	8.929637038244637	0	0	0	0	0	0	0	0	0.0137132507725995	0	0	0	0	0	0	0	0	0.0956285865976321	0	0.1455962897255427	0.4684840888961754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Faecalimonas|s__Faecalimonas_umbilicata|t__SGB4583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3191175860935104	0	0.2794438225115647	0.0182356590702525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9186403344436268	0	0	0	0	0	0.7715525265801022	1.266402463078364	3.104626052401928	1.0491354257105008	0	0	0	0	0	0	6.573991998018488	0	1.892161624494394	0	0	0	12.350872557877835	0	1.871949899584841	1.1326943962700182	0.2285310166931733	5.073816720264982	3.3589956969413546	1.8577542199260648	4.1198340539183045	3.566414072983275	3.486059128174369	12.527691338246507	0	0	0	0	0	1.4599882512531857	0	2.0073559156139003	0	0	0	0	0	0	0	0	0.0652759743213793	0	0.4115263567394269	0.5691437152435312	2.039280480197501	0	0	0	0	0	0	0	0	0	1.4667579921218377	0	0	0.219123076438188	14.974136031411318	0	0.0170988331636147	6.277631694973597	4.727069005812222	0	1.6859023469585563	2.452152294005948	7.204057786881661	0	0	0.0873031119407609	0	0.6739995528701598	0.0317583767486603	0.4177141078666633	0	3.478172437818759	8.438343921862604	2.735182020450275	2.048415314874577	1.6389955044620714	4.404222483588807	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_gelidum|t__SGB96977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2910459945910763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Leuconostoc|s__Leuconostoc_carnosum|t__SGB7129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2351018136573689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.188077051477319	0	0	0	0	0	0.0085190232414159	0.3214763424399655	0	0	0	0.058096579401599	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_moniliforme|t__SGB69465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2236564998503011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Actinomyces|s__Actinomyces_sp_ICM47|t__SGB17167_group	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0100703104793598	0	0	0	0.0401338389815516	0	0	0	0	0	0	0	0	0.0011369276503341	0	0	0.3938653838487533	0.0725	0	0	0	0	0	0	0	0	0	0.1210268715516226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166791465229764	0	0.8150059154579328	0	0	0.0817668567129311	0.1326630975142783	0.1263639046560261	0.3310199034588462	0.1790293939134985	0.1023971521920585	0.5300895789072592	0	0	0	0	0	0.0189516713395902	0.0805972585980991	0	0.1250521702542891	0	0.0238390487488591	0	0	0.0067929328772418	0.1145976846031005	0	0.1539601236876743	0	0.0136161052695863	0.0787852931361441	0.1745552801560287	0	0	0	0	0	0.0437150721120888	0	0.0494750619917789	0.0760610572591526	0.088284776813151	0.0377786697429954	0.0037786680242707	0	0	0	0	0.0219768274437137
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Actinomycetales|f__Actinomycetaceae|g__Schaalia|s__Schaalia_SGB17153|t__SGB17153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0121474005149311	0.1038920362799295	0	0	0	0	0	0	0	0	0	0	0.1244786180060003	0	0	0	0	0	0	0	0	0	0	0	0.0331287635385036	0	0.0874010011728362	0.0158018715948599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1710304981295672	0.0499680631933849	0.3187038870203852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0032873432039847	0	0	0.0299889387768814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Mediterraneibacter|s__Ruminococcus_lactaris|t__SGB4557	0.387405712101558	0.9092978397011002	0.8245337461804847	0.7532794809818483	0.2129962372297417	0.5806494863935816	0.342443849556853	0.0466093578429619	0.1682264567103057	0.3700195578221415	0	0.230233537091351	0.123572566001087	0.0379471846394424	0.0776612505059125	0.0136514246258383	0.0028369958090711	0.005794649048421	0	0	0	0	0	0	0	0	0.3452205245161412	0.0737314876627041	0.4663910558132431	0.8083445649961662	0.80242	0.0974319077739055	0.1342550987422399	0.4086193091782209	0.4563871577247003	1.6257514629385716	0.4573619541883927	0.1949157935996504	0.0515933211621602	0.2959172505247536	0.6705234016332562	0.5026288139172421	0.4823995587915918	0.87776	0.95035	1.0537456841207091	0.47696	0.4980305097020467	0.7084521164170599	0.022522472837504	0.0791199350608212	0.078792102429287	0.1344714497147454	0.1706691319928609	0.24288	0.0919019572168407	0.0556757297882101	0.0193114744479226	0.1105907570808579	0.1073048338879032	0.26544	0.2954114130636515	0.0934902858181572	0.1330102212055544	0.22249	0.0335854580836809	0.7282030373313343	0.49362	0.5954188550942353	1.1770119770663543	0.2306940079271169	0.0569181951512051	0.0350879480767798	0.1706576877679488	0.2352694289725212	0.2510081834618387	0.2303320352745388	0.1477434972866844	0.2026438533537966	0.1895028102237812	0.1734598058494353	0.02538	0.11117	0.1391128424284627	0.2013779029912826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1703656354199723	0	0	0	0	0	0	0	0.250781458820174	0	0	0.3235656462702669	0.0036749959523501	0	0	0	0	0	0	0	0.7284826372050709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1699965727226262	0.9794378740719848	0.075623885927064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1320562371857664	0	0	0	0	0	0	0.2850141237177556	0	0	0	0	0.1556818355494595	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Veillonellales|f__Veillonellaceae|g__Dialister|s__Dialister_pneumosintes|t__SGB5842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8960587500338096	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0358073211154692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0041004265182626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0970447195910211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Enterocloster|s__Enterocloster_aldenensis|t__SGB4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0695516163709016	0	0	0	0	0	0	0	0	0	0	0	0	0.0790832712425343	0.0306998270250163	0.1266056721890585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142149560279568	0	0	0	0	0.0265736618178918	0	0	0	0	0	0	0	0	0	0	0	0.095495566170992	0	0.1960103658678842	0.0231235257401533	0.0999621549121272	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnospiraceae_unclassified|s__Eubacterium_rectale|t__SGB4933	7.462168190894263	18.240781844466262	7.989511291053071	11.09848928343183	14.780657697150636	13.412765302770172	16.885905227249555	13.16659315986958	4.970364397022278	3.8090069954501824	3.565249545856087	3.303587366199495	1.1567449141130597	1.6399618928203752	1.800173058029922	0.4240147408375149	1.2848175234184969	1.3092634124055282	26.999913993215355	27.322460123402003	33.43730197777911	27.8122649226479	33.17554229759991	37.27758348898448	38.42220119975282	36.50987947254325	16.867552680807353	6.6653245101105005	8.853162143130636	1.349065293825923	11.35858	22.63043319470552	0.9071877628490976	2.338163390595196	9.01601950087184	1.0955506515292397	1.0380988012531591	0.6483521490095394	9.993157781989408	11.057956460651289	15.41099365523366	3.6476134905223616	18.58360257943536	10.93738	12.91078	12.06804646537856	11.48178	16.82674826971818	14.597993130312863	1.1109340671708372	1.5256476532745442	1.5557779960967175	0.4688172357392541	1.671478420361222	1.16265	0.8058845867561878	0.7714157051171088	0.2689756382540518	7.330212788840055	5.3660282845294445	4.45194	3.501220258423998	3.771026205629258	5.435491310056039	1.99289	5.897819373234393	22.65647228236725	25.98376	28.667883437110213	21.436972227396826	9.897912603203258	2.1306608560449165	4.747881159670192	12.55241974931379	16.54876526583807	13.286566184393052	7.8812262638998	9.932924422389233	6.220626368126692	10.74875051016787	8.711302203452567	2.027	1.44741	3.8102969336798114	3.787194837688279	0	0	0	0	0	0	0	0	0	11.080941201566466	0	0	0	0	0	0	0.4665051716292644	0.5685010239112624	0	0	0	0.4101523343279823	0.429514211098556	0.4586162807502892	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5481420484264087	0	0	3.158716102840371	0.2463525709345191	0.8864434202206976	0.448330158708265	8.177834868241948	9.550615385376576	24.321976843229415	6.29928708514968	2.7592578735237243	7.510999838092005	0.0907127299381424	0	0	0	0	0.0065901173312889	0	0	0	0	0	0	0	0	0	0	0.3649999319034168	0	0	0	0	0	0	0.0660830618622373	0.9969254362788478	1.9824564665689623	0	0.3256080659187351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1045375138867144	0.095313035026515	0	0.6459458344846288	0	0	2.826223845702899	1.0336390526535528	4.339759980717121	0	0.0651368099243207	0.1449846368167926	0	0	0.055515656282914	0.7820370281368828	6.034541939984562	1.639432059325007	0.8426751580311661	1.070017174930967	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_mutans|t__SGB8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1055421014253675	0	0	0	0	0.0165997016974152	0.0642862737818515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261171286950122	0.0278044443169185	0.2036578640347994	0	0	0	0	0	0	0	0.028312619147348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0651613454141891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0078323510856829	0.0624948898879224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Limosilactobacillus|s__Limosilactobacillus_fermentum|t__SGB7106	0	0	0	0	0	0	0.0268126094291498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051826028598558	0	0	0.8471439615478318	2.562264562518302	0.4632995393573921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023482669084801	0	0	0	0	0	0	0	0	0	0	0.0399063147376688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Clostridiaceae|g__Clostridium|s__Clostridium_SGB6177|t__SGB6177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.11098476566588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.037380057323544	0.2608264300147203	0	12.899050637942487	0.5120032946865002	0.3707279877706187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1114748462567736	0	0	0	0	0	0	0	0	0.0290060158737946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2994837579410287	0	0	0.2591035866470391	0	16.911458445212606	0	0.0411517481250311	0	0	0	0	0	0	0.2060424041694223	3.2337580504321326	0	0	0.7427380550951652	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Eubacteriales|f__Lachnospiraceae|g__Lachnoclostridium|s__Clostridium_symbiosum|t__SGB4699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0247232423519782	0	0.0221678548641301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.05475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2748218488032161	0	0	0	0	0	0	0	0	0	0	0	0	0.0177690901332419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.705952570015e-4	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Micrococcales|f__Micrococcaceae|g__Rothia|s__Rothia_mucilaginosa|t__SGB16986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0219364576010192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004581569143717	0	0	0	0.0031765416884849	0.0753009327298302	0.0981763977869378	0	0	0	0	0	0.0112696364132976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0164225826265281	0	0.1567829888181031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0769065291669059	0	0	0.1633625217178076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
